user_id,song_id,event_type,play_count,liked,added_to_playlist,skipped,listen_seconds,timestamp,device,country,artist_id,genre
u00648,s000405,add_to_playlist,19,1,0,0,314,2025-06-30 21:03:43,mobile,US,a00058,latin
u00254,s000032,like,15,1,0,0,249,2025-05-12 20:19:14,mobile,US,a00140,rock
u00003,s000289,skip,1,0,0,1,16,2025-02-11 20:29:37,mobile,US,a00108,rock
u00043,s000009,play,12,0,0,0,274,2025-06-25 08:09:35,mobile,US,a00014,latin
u00221,s000027,add_to_playlist,12,1,0,0,268,2025-07-26 16:57:17,mobile,US,a00122,jazz
u00463,s000451,skip,1,0,0,1,51,2025-12-23 02:10:29,mobile,US,a00003,classical
u00126,s000479,play,1,0,0,0,31,2025-09-25 12:42:52,mobile,US,a00120,latin
u00981,s000018,add_to_playlist,8,1,0,0,196,2025-02-28 20:20:29,mobile,US,a00096,latin
u00824,s000031,LIKE,12,1,0,0,381,2025-09-14 11:18:34,mobile,US,a00037,latin
u00610,s000010,ADD_TO_PLAYLIST,17,1,0,0,331,2025-09-29 00:10:08,mobile,US,a00110,classical
u00851,s000072,PLAY,15,0,0,0,210,2025-09-29 04:14:39,mobile,US,a00189,pop
u00278,s000003,ADD_TO_PLAYLIST,6,1,0,0,191,2025-08-21 22:36:35,mobile,US,a00066,rock
u00307,s000410,SKIP,1,0,0,1,17,2025-01-28 21:46:37,mobile,US,a00031,hip-hop
u00636,s000059,SKIP,1,0,0,1,17,2025-06-20 15:31:08,mobile,US,a00073,hip-hop
u00769,s000002,play,9,0,0,0,356,2025-08-19 02:59:49,mobile,US,a00133,rock
u00859,s000042,LIKE,17,1,0,0,218,2025-03-07 13:21:49,mobile,US,a00156,indie
u00618,s000408,ADD_TO_PLAYLIST,6,1,0,0,358,2025-10-13 08:10:49,mobile,US,a00025,indie
u00885,s000063,add_to_playlist,19,1,0,0,312,2025-06-16 09:52:46,mobile,US,a00199,classical
u00712,s000032,ADD_TO_PLAYLIST,15,1,0,0,391,2025-09-30 23:39:23,mobile,US,a00140,rock
u00729,s000249,like,10,1,0,0,381,2025-12-30 04:46:24,mobile,US,a00081,hip-hop
u00847,s000082,PLAY,1,0,0,0,22,2025-10-29 07:12:59,mobile,US,a00071,classical
u00835,s000008,PLAY,14,0,0,0,354,2025-11-29 11:46:43,mobile,US,a00191,hip-hop
u00384,s000473,PLAY,1,0,0,0,46,2025-02-12 15:31:35,mobile,US,a00028,pop
u00713,s000059,PLAY,8,0,0,0,334,2025-08-24 19:16:54,mobile,US,a00073,hip-hop
u00690,s000026,like,19,1,0,0,312,2025-12-03 13:59:24,mobile,US,a00004,pop
u00355,s000020,like,19,1,0,0,321,2025-02-17 12:30:21,mobile,US,a00182,indie
u00580,s000025,play,14,0,0,0,223,2025-04-30 16:28:45,mobile,US,a00009,edm
u00618,s000042,like,12,1,0,0,225,2025-07-06 15:31:28,mobile,US,a00156,indie
u00031,s000471,play,1,0,0,0,33,2025-05-30 09:29:29,mobile,US,a00038,pop
u00225,s000203,LIKE,13,1,0,0,202,2025-05-17 05:17:17,mobile,US,a00086,pop
u00369,s000159,SKIP,1,0,0,1,13,2025-04-28 21:52:38,mobile,US,a00085,hip-hop
u00646,s000007,play,6,0,0,0,356,2025-03-02 13:18:12,mobile,US,a00041,classical
u00137,s000032,ADD_TO_PLAYLIST,7,1,0,0,243,2025-04-07 21:37:54,mobile,US,a00140,rock
u00136,s000021,play,8,0,0,0,249,2025-11-29 04:04:12,mobile,US,a00032,rock
u00079,s000090,like,13,1,0,0,305,2025-12-02 06:37:39,mobile,US,a00028,hip-hop
u00277,s000422,SKIP,1,0,0,1,18,2025-07-19 09:44:12,mobile,US,a00006,jazz
u00705,s000066,ADD_TO_PLAYLIST,19,1,0,0,378,2025-03-15 03:47:36,mobile,US,a00089,classical
u00045,s000001,PLAY,1,0,0,0,56,2025-09-16 23:22:57,mobile,US,a00197,indie
u00898,s000096,play,1,0,0,0,12,2025-03-12 04:59:12,mobile,US,a00045,pop
u00843,s000030,add_to_playlist,15,1,0,0,188,2025-08-16 01:07:10,mobile,US,a00117,indie
u00819,s000021,play,13,0,0,0,314,2025-06-19 18:13:13,mobile,US,a00032,rock
u00086,s000015,add_to_playlist,16,1,0,0,325,2025-11-27 07:01:52,mobile,US,a00156,edm
u00905,s000026,play,15,0,0,0,390,2025-07-13 10:53:47,mobile,US,a00004,pop
u00103,s000410,play,7,0,0,0,335,2025-08-02 21:58:16,mobile,US,a00031,hip-hop
u00955,s000308,play,1,0,0,0,40,2025-10-09 01:12:57,mobile,US,a00116,rock
u00311,s000067,ADD_TO_PLAYLIST,5,1,0,0,277,2025-10-12 01:35:50,mobile,US,a00045,indie
u00518,s000306,like,19,1,0,0,374,2025-05-12 15:44:47,mobile,US,a00075,latin
u00514,s000026,PLAY,9,0,0,0,233,2025-06-01 11:46:23,mobile,US,a00004,pop
u00740,s000030,like,6,1,0,0,392,2025-04-19 10:12:02,mobile,US,a00117,indie
u00181,s000001,add_to_playlist,5,1,0,0,342,2025-10-05 05:04:44,mobile,US,a00197,indie
u00687,s000010,play,6,0,0,0,228,2025-12-10 11:12:18,mobile,US,a00110,classical
u00054,s000042,PLAY,16,0,0,0,346,2025-09-29 17:22:26,mobile,US,a00156,indie
u00284,s000473,like,5,1,0,0,299,2025-01-15 17:03:48,mobile,US,a00028,pop
u00771,s000161,add_to_playlist,16,1,0,0,250,2025-03-07 22:14:58,mobile,US,a00188,classical
u00691,s000264,like,12,1,0,0,303,2025-09-12 10:33:03,mobile,US,a00136,edm
u00338,s000008,play,17,0,0,0,203,2025-08-07 23:03:23,mobile,US,a00191,hip-hop
u00059,s000010,like,6,1,0,0,213,2025-11-22 19:00:19,mobile,US,a00110,classical
u00997,s000083,ADD_TO_PLAYLIST,11,1,0,0,250,2025-10-02 13:07:34,mobile,US,a00126,hip-hop
u00417,s000016,PLAY,17,0,0,0,364,2025-08-02 02:39:19,mobile,US,a00037,pop
u00245,s000292,PLAY,1,0,0,0,27,2025-01-03 15:47:32,mobile,US,a00074,hip-hop
u00956,s000213,PLAY,1,0,0,0,20,2025-07-10 15:45:32,mobile,US,a00186,edm
u00664,s000077,PLAY,17,0,0,0,374,2025-09-23 19:20:03,mobile,US,a00099,rock
u00276,s000021,play,19,0,0,0,243,2025-03-06 15:59:42,mobile,US,a00032,rock
u00143,s000181,like,9,1,0,0,365,2025-08-09 03:07:23,mobile,US,a00000,latin
u00163,s000090,PLAY,9,0,0,0,313,2025-11-06 16:13:40,mobile,US,a00028,hip-hop
u00862,s000459,PLAY,1,0,0,0,16,2025-05-07 12:56:46,mobile,US,a00125,jazz
u00338,s000090,like,7,1,0,0,340,2025-03-05 17:47:00,mobile,US,a00028,hip-hop
u00851,s000110,skip,1,0,0,1,12,2025-06-13 09:50:17,mobile,US,a00142,rock
u00795,s000042,play,13,0,0,0,369,2025-01-18 09:17:08,mobile,US,a00156,indie
u00693,s000458,skip,1,0,0,1,51,2025-08-01 21:01:19,mobile,US,a00107,edm
u00202,s000001,LIKE,7,1,0,0,283,2025-05-18 13:25:52,mobile,US,a00197,indie
u00045,s000387,PLAY,16,0,0,0,381,2025-02-23 15:19:51,mobile,US,a00073,hip-hop
u00510,s000060,ADD_TO_PLAYLIST,18,1,0,0,350,2025-01-07 00:11:11,mobile,US,a00103,rock
u00066,s000006,play,5,0,0,0,294,2025-01-01 07:32:02,mobile,US,a00199,hip-hop
u00709,s000320,LIKE,5,1,0,0,254,2025-11-24 13:05:36,mobile,US,a00137,latin
u00040,s000013,ADD_TO_PLAYLIST,6,1,0,0,185,2025-03-16 23:01:20,mobile,US,a00154,jazz
u00238,s000017,PLAY,13,0,0,0,248,2025-04-20 17:20:34,mobile,US,a00184,jazz
u00730,s000102,skip,1,0,0,1,42,2025-06-03 18:04:07,mobile,US,a00181,hip-hop
u00998,s000490,skip,1,0,0,1,59,2025-04-27 17:17:04,mobile,US,a00141,rock
u00937,s000495,play,8,0,0,0,350,2025-06-06 03:59:50,mobile,US,a00189,classical
u00867,s000015,play,6,0,0,0,247,2025-11-27 22:08:02,mobile,US,a00156,edm
u00198,s000005,PLAY,11,0,0,0,267,2025-10-02 00:14:19,mobile,US,a00178,classical
u00273,s000159,play,1,0,0,0,14,2025-10-18 09:42:56,mobile,US,a00085,hip-hop
u00480,s000090,like,18,1,0,0,362,2025-09-01 01:29:10,mobile,US,a00028,hip-hop
u00035,s000232,ADD_TO_PLAYLIST,13,1,0,0,305,2025-09-22 04:06:43,mobile,US,a00181,classical
u00879,s000401,skip,1,0,0,1,40,2025-03-22 16:45:05,mobile,US,a00024,jazz
u00366,s000015,PLAY,14,0,0,0,392,2025-12-09 15:13:18,mobile,US,a00156,edm
u00346,s000027,ADD_TO_PLAYLIST,17,1,0,0,214,2025-12-05 17:19:08,mobile,US,a00122,jazz
u00473,s000449,PLAY,11,0,0,0,343,2025-01-31 09:29:46,mobile,US,a00014,hip-hop
u00421,s000026,PLAY,10,0,0,0,208,2025-11-20 23:44:28,mobile,US,a00004,pop
u00324,s000372,PLAY,1,0,0,0,25,2025-08-08 22:32:05,mobile,US,a00034,latin
u00202,s000001,like,14,1,0,0,214,2025-02-12 10:04:16,mobile,US,a00197,indie
u00199,s000017,play,14,0,0,0,250,2025-07-21 05:05:24,mobile,US,a00184,jazz
u00110,s000024,add_to_playlist,17,1,0,0,287,2025-02-03 04:40:45,mobile,US,a00065,latin
u00984,s000009,like,10,1,0,0,325,2025-12-28 16:32:36,mobile,US,a00014,latin
u00581,s000032,PLAY,16,0,0,0,220,2025-09-20 11:33:20,mobile,US,a00140,rock
u00784,s000035,play,12,0,0,0,337,2025-02-20 02:36:49,mobile,US,a00108,pop
u00556,s000036,play,7,0,0,0,229,2025-10-30 16:29:38,mobile,US,a00179,latin
u00888,s000323,SKIP,1,0,0,1,11,2025-12-03 12:59:37,mobile,US,a00153,edm
u00207,s000288,play,12,0,0,0,204,2025-03-05 22:22:10,mobile,US,a00028,hip-hop
u00646,s000007,PLAY,19,0,0,0,304,2025-01-02 10:48:32,mobile,US,a00041,classical
u00446,s000039,play,10,0,0,0,290,2025-07-04 05:51:20,mobile,US,a00156,jazz
u00898,s000383,PLAY,1,0,0,0,27,2025-07-23 03:21:35,mobile,US,a00186,hip-hop
u00693,s000090,PLAY,17,0,0,0,284,2025-10-15 21:57:40,mobile,US,a00028,hip-hop
u00194,s000030,LIKE,15,1,0,0,333,2025-01-19 02:17:35,mobile,US,a00117,indie
u00975,s000030,play,1,0,0,0,14,2025-11-18 10:48:28,mobile,US,a00117,indie
u00555,s000334,skip,1,0,0,1,30,2025-02-11 10:13:15,mobile,US,a00035,hip-hop
u00339,s000090,LIKE,11,1,0,0,214,2025-11-23 14:06:46,mobile,US,a00028,hip-hop
u00052,s000065,PLAY,14,0,0,0,256,2025-02-27 14:21:34,mobile,US,a00046,jazz
u00015,s000019,play,19,0,0,0,194,2025-03-28 09:02:54,mobile,US,a00154,classical
u00260,s000345,skip,1,0,0,1,47,2025-04-07 07:41:03,mobile,US,a00038,jazz
u00354,s000009,LIKE,18,1,0,0,277,2025-06-13 06:24:14,mobile,US,a00014,latin
u00314,s000281,skip,1,0,0,1,51,2025-09-16 10:34:59,mobile,US,a00193,indie
u00595,s000335,skip,1,0,0,1,48,2025-06-24 18:55:09,mobile,US,a00114,edm
u00853,s000296,play,7,0,0,0,393,2025-04-25 21:05:57,mobile,US,a00084,jazz
u00097,s000083,play,8,0,0,0,362,2025-10-30 21:52:20,mobile,US,a00126,hip-hop
u00057,s000004,PLAY,14,0,0,0,225,2025-02-11 10:18:40,mobile,US,a00134,rock
u00916,s000086,SKIP,1,0,0,1,5,2025-04-04 10:06:45,mobile,US,a00030,rock
u00515,s000201,PLAY,1,0,0,0,56,2025-05-13 19:49:07,mobile,US,a00161,pop
u00685,s000110,play,1,0,0,0,29,2025-03-29 08:59:04,mobile,US,a00142,rock
u00808,s000033,LIKE,6,1,0,0,365,2025-09-15 04:16:01,mobile,US,a00158,edm
u00207,s000143,play,1,0,0,0,47,2025-04-22 06:32:16,mobile,US,a00160,indie
u00835,s000059,LIKE,11,1,0,0,292,2025-07-05 05:45:20,mobile,US,a00073,hip-hop
u00803,s000017,SKIP,1,0,0,1,32,2025-08-15 23:06:32,mobile,US,a00184,jazz
u00651,s000190,play,1,0,0,0,21,2025-11-25 14:53:10,mobile,US,a00062,jazz
u00840,s000001,play,13,0,0,0,395,2025-11-09 17:35:39,mobile,US,a00197,indie
u00182,s000025,play,18,0,0,0,354,2025-03-27 09:37:11,mobile,US,a00009,edm
u00041,s000001,play,10,0,0,0,320,2025-12-21 02:48:55,mobile,US,a00197,indie
u00351,s000037,SKIP,1,0,0,1,59,2025-09-12 09:02:48,mobile,US,a00183,indie
u00877,s000026,PLAY,18,0,0,0,308,2025-05-19 22:28:29,mobile,US,a00004,pop
u00464,s000325,play,1,0,0,0,55,2025-12-20 14:33:00,mobile,US,a00121,rock
u00738,s000014,play,13,0,0,0,317,2025-07-24 15:12:49,mobile,US,a00163,classical
u00834,s000002,PLAY,13,0,0,0,387,2025-07-23 01:38:13,mobile,US,a00133,rock
u00378,s000380,play,1,0,0,0,44,2025-12-09 11:42:12,mobile,US,a00018,edm
u00032,s000008,like,8,1,0,0,192,2025-01-26 21:14:49,mobile,US,a00191,hip-hop
u00095,s000015,LIKE,5,1,0,0,181,2025-01-23 23:54:49,mobile,US,a00156,edm
u00230,s000160,skip,1,0,0,1,19,2025-09-20 17:44:31,mobile,US,a00062,latin
u00677,s000009,play,19,0,0,0,337,2025-04-04 15:14:31,mobile,US,a00014,latin
u00338,s000006,PLAY,6,0,0,0,390,2025-01-05 09:40:45,mobile,US,a00199,hip-hop
u00460,s000023,LIKE,12,1,0,0,311,2025-07-28 16:09:19,mobile,US,a00085,pop
u00909,s000076,add_to_playlist,12,1,0,0,388,2025-07-05 15:53:30,mobile,US,a00170,edm
u00795,s000079,PLAY,1,0,0,0,56,2025-04-25 13:04:45,mobile,US,a00132,rock
u00677,s000009,PLAY,15,0,0,0,272,2025-06-19 10:22:11,mobile,US,a00014,latin
u00193,s000300,add_to_playlist,10,1,0,0,276,2025-01-26 01:35:42,mobile,US,a00165,indie
u00785,s000344,PLAY,1,0,0,0,8,2025-05-28 17:00:23,mobile,US,a00186,indie
u00704,s000431,add_to_playlist,14,1,0,0,362,2025-03-21 11:15:12,mobile,US,a00145,classical
u00464,s000164,play,1,0,0,0,14,2025-08-02 01:19:39,mobile,US,a00070,classical
u00862,s000023,LIKE,16,1,0,0,399,2025-06-21 09:28:08,mobile,US,a00085,pop
u00523,s000001,play,10,0,0,0,373,2025-03-22 19:23:42,mobile,US,a00197,indie
u00136,s000004,like,17,1,0,0,316,2025-03-23 01:36:51,mobile,US,a00134,rock
u00573,s000214,play,17,0,0,0,232,2025-11-23 19:09:18,mobile,US,a00071,pop
u00848,s000030,ADD_TO_PLAYLIST,14,1,0,0,292,2025-01-12 07:11:13,mobile,US,a00117,indie
u00907,s000013,add_to_playlist,12,1,0,0,268,2025-12-06 14:49:18,mobile,US,a00154,jazz
u00264,s000039,play,13,0,0,0,354,2025-12-16 23:06:18,mobile,US,a00156,jazz
u00008,s000455,PLAY,1,0,0,0,22,2025-02-19 08:28:00,mobile,US,a00160,classical
u00739,s000059,ADD_TO_PLAYLIST,10,1,0,0,226,2025-09-06 07:27:04,mobile,US,a00073,hip-hop
u00275,s000083,LIKE,11,1,0,0,377,2025-10-28 17:41:29,mobile,US,a00126,hip-hop
u00045,s000083,LIKE,7,1,0,0,308,2025-05-30 13:37:12,mobile,US,a00126,hip-hop
u00021,s000007,PLAY,17,0,0,0,326,2025-09-29 03:51:37,mobile,US,a00041,classical
u00064,s000001,ADD_TO_PLAYLIST,11,1,0,0,314,2025-07-08 06:21:56,mobile,US,a00197,indie
u00699,s000366,add_to_playlist,16,1,0,0,225,2025-08-04 20:38:26,mobile,US,a00060,jazz
u00408,s000461,skip,1,0,0,1,36,2025-08-21 08:05:59,mobile,US,a00054,classical
u00548,s000016,play,7,0,0,0,188,2025-03-06 23:40:10,mobile,US,a00037,pop
u00657,s000453,PLAY,14,0,0,0,268,2025-12-21 09:39:34,mobile,US,a00152,jazz
u00419,s000025,PLAY,11,0,0,0,223,2025-02-13 10:41:38,mobile,US,a00009,edm
u00909,s000012,PLAY,15,0,0,0,268,2025-08-23 10:35:27,mobile,US,a00032,edm
u00538,s000007,play,17,0,0,0,355,2025-12-11 09:19:51,mobile,US,a00041,classical
u00455,s000013,PLAY,16,0,0,0,328,2025-03-02 19:30:00,mobile,US,a00154,jazz
u00497,s000235,PLAY,7,0,0,0,270,2025-11-18 11:53:45,mobile,US,a00175,hip-hop
u00178,s000003,add_to_playlist,9,1,0,0,344,2025-12-23 07:44:10,mobile,US,a00066,rock
u00377,s000347,skip,1,0,0,1,49,2025-07-08 03:02:16,mobile,US,a00097,indie
u00053,s000292,play,19,0,0,0,399,2025-01-31 17:06:51,mobile,US,a00074,hip-hop
u00869,s000025,play,13,0,0,0,367,2025-12-06 15:26:52,mobile,US,a00009,edm
u00560,s000038,skip,1,0,0,1,10,2025-05-13 18:36:59,mobile,US,a00014,rock
u00280,s000059,like,15,1,0,0,380,2025-11-25 01:50:59,mobile,US,a00073,hip-hop
u00875,s000045,PLAY,10,0,0,0,379,2025-04-13 04:52:40,mobile,US,a00075,jazz
u00687,s000158,SKIP,1,0,0,1,6,2025-03-06 07:09:58,mobile,US,a00117,hip-hop
u00570,s000243,SKIP,1,0,0,1,58,2025-06-26 09:46:48,mobile,US,a00111,indie
u00008,s000062,like,6,1,0,0,189,2025-10-23 07:29:19,mobile,US,a00133,indie
u00594,s000090,ADD_TO_PLAYLIST,12,1,0,0,220,2025-05-14 03:25:25,mobile,US,a00028,hip-hop
u00504,s000020,PLAY,15,0,0,0,227,2025-08-08 09:30:02,mobile,US,a00182,indie
u00053,s000059,like,12,1,0,0,237,2025-01-06 21:14:29,mobile,US,a00073,hip-hop
u00145,s000030,PLAY,15,0,0,0,302,2025-11-02 12:06:11,mobile,US,a00117,indie
u00584,s000025,play,12,0,0,0,295,2025-04-26 02:51:59,mobile,US,a00009,edm
u00969,s000027,ADD_TO_PLAYLIST,13,1,0,0,289,2025-07-23 18:20:24,mobile,US,a00122,jazz
u00070,s000318,play,8,0,0,0,205,2025-02-10 18:16:39,mobile,US,a00052,pop
u00310,s000036,play,6,0,0,0,243,2025-11-08 21:42:04,mobile,US,a00179,latin
u00350,s000383,LIKE,19,1,0,0,193,2025-10-06 17:42:50,mobile,US,a00186,hip-hop
u00596,s000226,play,1,0,0,0,28,2025-05-13 01:27:43,mobile,US,a00031,indie
u00355,s000030,ADD_TO_PLAYLIST,7,1,0,0,343,2025-02-28 14:20:19,mobile,US,a00117,indie
u00778,s000009,play,12,0,0,0,324,2025-06-19 18:35:01,mobile,US,a00014,latin
u00709,s000036,like,8,1,0,0,233,2025-05-27 03:13:18,mobile,US,a00179,latin
u00345,s000178,play,7,0,0,0,301,2025-04-07 18:14:45,mobile,US,a00167,indie
u00525,s000049,play,1,0,0,0,38,2025-03-09 09:54:32,mobile,US,a00094,rock
u00282,s000015,PLAY,14,0,0,0,260,2025-03-21 10:59:13,mobile,US,a00156,edm
u00990,s000414,play,7,0,0,0,315,2025-09-23 20:38:54,mobile,US,a00144,pop
u00957,s000032,like,13,1,0,0,329,2025-08-03 20:32:42,mobile,US,a00140,rock
u00737,s000011,add_to_playlist,13,1,0,0,329,2025-07-23 02:11:23,mobile,US,a00156,classical
u00500,s000037,ADD_TO_PLAYLIST,5,1,0,0,393,2025-12-13 12:19:01,mobile,US,a00183,indie
u00879,s000233,play,1,0,0,0,18,2025-03-27 10:30:47,mobile,US,a00141,rock
u00485,s000086,play,1,0,0,0,40,2025-10-29 00:43:15,mobile,US,a00030,rock
u00708,s000036,add_to_playlist,8,1,0,0,244,2025-03-03 03:52:06,mobile,US,a00179,latin
u00548,s000414,ADD_TO_PLAYLIST,17,1,0,0,266,2025-03-03 19:12:26,mobile,US,a00144,pop
u00690,s000493,like,17,1,0,0,298,2025-04-26 09:53:06,mobile,US,a00067,pop
u00637,s000037,play,18,0,0,0,309,2025-04-24 21:58:00,mobile,US,a00183,indie
u00375,s000008,add_to_playlist,12,1,0,0,384,2025-04-30 05:49:06,mobile,US,a00191,hip-hop
u00808,s000303,play,8,0,0,0,183,2025-05-30 22:35:39,mobile,US,a00164,edm
u00113,s000105,PLAY,1,0,0,0,18,2025-09-20 04:15:09,mobile,US,a00062,hip-hop
u00139,s000054,add_to_playlist,8,1,0,0,205,2025-07-02 10:23:40,mobile,US,a00042,rock
u00732,s000402,like,16,1,0,0,372,2025-01-05 04:18:36,mobile,US,a00088,rock
u00269,s000027,play,5,0,0,0,208,2025-01-14 03:34:05,mobile,US,a00122,jazz
u00791,s000228,skip,1,0,0,1,57,2025-01-29 17:44:17,mobile,US,a00045,edm
u00606,s000375,play,1,0,0,0,31,2025-11-06 01:23:37,mobile,US,a00171,classical
u00529,s000022,PLAY,17,0,0,0,228,2025-08-29 07:37:42,mobile,US,a00195,pop
u00576,s000218,play,10,0,0,0,335,2025-09-07 01:47:24,mobile,US,a00096,classical
u00534,s000013,like,9,1,0,0,224,2025-04-09 13:40:53,mobile,US,a00154,jazz
u00940,s000356,ADD_TO_PLAYLIST,7,1,0,0,234,2025-02-13 14:14:04,mobile,US,a00147,hip-hop
u00607,s000018,PLAY,13,0,0,0,244,2025-09-12 08:39:16,mobile,US,a00096,latin
u00339,s000315,play,9,0,0,0,256,2025-01-24 04:31:49,mobile,US,a00167,hip-hop
u00287,s000011,add_to_playlist,9,1,0,0,282,2025-11-29 11:03:39,mobile,US,a00156,classical
u00820,s000030,add_to_playlist,10,1,0,0,219,2025-11-21 03:35:13,mobile,US,a00117,indie
u00219,s000020,like,18,1,0,0,328,2025-05-10 03:08:27,mobile,US,a00182,indie
u00214,s000027,PLAY,8,0,0,0,333,2025-07-04 01:25:00,mobile,US,a00122,jazz
u00619,s000046,PLAY,10,0,0,0,185,2025-10-01 00:38:40,mobile,US,a00172,jazz
u00805,s000090,like,17,1,0,0,339,2025-06-20 21:35:58,mobile,US,a00028,hip-hop
u00006,s000066,LIKE,13,1,0,0,226,2025-05-01 20:55:57,mobile,US,a00089,classical
u00477,s000425,PLAY,1,0,0,0,7,2025-05-24 19:05:08,mobile,US,a00175,edm
u00838,s000176,skip,1,0,0,1,8,2025-10-19 02:43:25,mobile,US,a00029,indie
u00100,s000372,play,1,0,0,0,35,2025-11-16 07:26:13,mobile,US,a00034,latin
u00713,s000006,play,17,0,0,0,225,2025-03-07 07:15:36,mobile,US,a00199,hip-hop
u00572,s000013,skip,1,0,0,1,42,2025-02-22 20:37:51,mobile,US,a00154,jazz
u00607,s000009,LIKE,6,1,0,0,297,2025-12-25 19:20:10,mobile,US,a00014,latin
u00642,s000018,play,11,0,0,0,291,2025-01-16 12:45:15,mobile,US,a00096,latin
u00303,s000012,like,16,1,0,0,213,2025-12-31 05:38:36,mobile,US,a00032,edm
u00254,s000043,play,7,0,0,0,366,2025-04-20 06:16:22,mobile,US,a00046,rock
u00803,s000441,SKIP,1,0,0,1,20,2025-08-02 23:44:39,mobile,US,a00097,pop
u00576,s000011,add_to_playlist,14,1,0,0,229,2025-06-11 03:48:00,mobile,US,a00156,classical
u00031,s000003,PLAY,13,0,0,0,364,2025-09-13 20:58:09,mobile,US,a00066,rock
u00197,s000059,PLAY,7,0,0,0,383,2025-01-28 16:06:25,mobile,US,a00073,hip-hop
u00650,s000186,skip,1,0,0,1,42,2025-09-02 02:16:52,mobile,US,a00112,latin
u00809,s000010,PLAY,5,0,0,0,248,2025-02-19 19:15:48,mobile,US,a00110,classical
u00484,s000399,LIKE,16,1,0,0,221,2025-03-30 17:11:25,mobile,US,a00197,classical
u00695,s000059,add_to_playlist,17,1,0,0,206,2025-06-08 11:20:51,mobile,US,a00073,hip-hop
u00898,s000299,SKIP,1,0,0,1,34,2025-03-25 06:30:08,mobile,US,a00040,pop
u00960,s000003,play,12,0,0,0,358,2025-06-17 03:49:10,mobile,US,a00066,rock
u00930,s000223,play,18,0,0,0,288,2025-01-11 00:56:54,mobile,US,a00095,indie
u00408,s000355,PLAY,8,0,0,0,363,2025-11-05 02:37:27,mobile,US,a00035,hip-hop
u00275,s000301,PLAY,14,0,0,0,330,2025-03-07 21:37:27,mobile,US,a00033,hip-hop
u00268,s000030,PLAY,11,0,0,0,253,2025-05-31 14:34:53,mobile,US,a00117,indie
u00354,s000024,add_to_playlist,12,1,0,0,275,2025-07-21 01:28:31,mobile,US,a00065,latin
u00669,s000020,ADD_TO_PLAYLIST,7,1,0,0,361,2025-02-01 17:45:53,mobile,US,a00182,indie
u00523,s000030,PLAY,17,0,0,0,266,2025-12-19 19:07:04,mobile,US,a00117,indie
u00877,s000026,PLAY,14,0,0,0,318,2025-05-18 03:18:04,mobile,US,a00004,pop
u00666,s000140,LIKE,5,1,0,0,281,2025-09-13 04:02:16,mobile,US,a00179,edm
u00219,s000037,add_to_playlist,5,1,0,0,252,2025-02-22 17:37:54,mobile,US,a00183,indie
u00691,s000494,like,9,1,0,0,182,2025-12-22 03:20:41,mobile,US,a00145,edm
u00302,s000041,skip,1,0,0,1,13,2025-10-04 21:59:54,mobile,US,a00004,pop
u00744,s000259,LIKE,16,1,0,0,254,2025-12-06 20:59:38,mobile,US,a00139,jazz
u00970,s000170,play,8,0,0,0,300,2025-02-19 01:15:19,mobile,US,a00061,latin
u00041,s000001,like,16,1,0,0,236,2025-01-25 10:35:22,mobile,US,a00197,indie
u00607,s000031,PLAY,10,0,0,0,266,2025-01-14 09:01:43,mobile,US,a00037,latin
u00837,s000014,ADD_TO_PLAYLIST,6,1,0,0,397,2025-09-29 06:43:07,mobile,US,a00163,classical
u00002,s000001,SKIP,1,0,0,1,8,2025-12-06 09:52:38,mobile,US,a00197,indie
u00467,s000003,LIKE,16,1,0,0,312,2025-10-08 02:55:13,mobile,US,a00066,rock
u00782,s000036,like,10,1,0,0,329,2025-02-04 09:49:04,mobile,US,a00179,latin
u00562,s000037,PLAY,9,0,0,0,349,2025-04-15 09:33:05,mobile,US,a00183,indie
u00400,s000036,PLAY,15,0,0,0,252,2025-03-26 02:49:44,mobile,US,a00179,latin
u00534,s000135,like,14,1,0,0,265,2025-04-14 14:22:55,mobile,US,a00178,jazz
u00436,s000056,PLAY,13,0,0,0,294,2025-02-09 01:01:25,mobile,US,a00068,latin
u00101,s000023,ADD_TO_PLAYLIST,18,1,0,0,288,2025-03-11 01:29:18,mobile,US,a00085,pop
u00427,s000008,LIKE,10,1,0,0,228,2025-11-08 07:52:42,mobile,US,a00191,hip-hop
u00931,s000008,PLAY,9,0,0,0,275,2025-02-10 01:54:52,mobile,US,a00191,hip-hop
u00543,s000023,LIKE,13,1,0,0,358,2025-09-12 10:03:40,mobile,US,a00085,pop
u00787,s000036,like,10,1,0,0,237,2025-03-11 01:22:30,mobile,US,a00179,latin
u00825,s000083,ADD_TO_PLAYLIST,7,1,0,0,292,2025-03-26 17:14:05,mobile,US,a00126,hip-hop
u00468,s000005,PLAY,7,0,0,0,215,2025-08-13 04:22:18,mobile,US,a00178,classical
u00099,s000118,ADD_TO_PLAYLIST,15,1,0,0,289,2025-12-29 03:24:56,mobile,US,a00153,classical
u00673,s000025,ADD_TO_PLAYLIST,13,1,0,0,370,2025-02-15 21:20:47,mobile,US,a00009,edm
u00065,s000023,like,12,1,0,0,247,2025-02-26 00:54:41,mobile,US,a00085,pop
u00848,s000397,like,19,1,0,0,244,2025-10-01 08:38:45,mobile,US,a00080,indie
u00991,s000292,play,18,0,0,0,391,2025-07-19 23:27:37,mobile,US,a00074,hip-hop
