user_id,song_id,score,rank,artist_id,genre
u00828,s000316,0.44770222902297974,7,a00097,pop
u00828,s000220,0.43613380193710327,8,a00007,rock
u00828,s000163,0.43020355701446533,9,a00048,edm
u00828,s000113,0.4070888161659241,10,a00052,indie
u00820,s000067,0.6500511765480042,1,a00045,indie
u00820,s000338,0.5815809369087219,2,a00148,edm
u00820,s000285,0.5278533697128296,3,a00003,edm
u00820,s000388,0.5112232565879822,4,a00056,indie
u00820,s000037,0.5074864625930786,5,a00183,indie
u00820,s000433,0.4368526339530945,6,a00102,hip-hop
u00820,s000262,0.4003131091594696,7,a00036,indie
u00820,s000226,0.3940116763114929,8,a00031,indie
u00820,s000487,0.37242695689201355,9,a00176,rock
u00820,s000175,0.36556845903396606,10,a00172,indie
u00636,s000282,0.5437178611755371,1,a00024,rock
u00636,s000238,0.45557427406311035,2,a00006,rock
u00636,s000236,0.44225072860717773,3,a00006,rock
u00636,s000381,0.39751136302948,4,a00100,hip-hop
u00636,s000003,0.3743411898612976,5,a00066,rock
u00636,s000324,0.35569894313812256,6,a00189,classical
u00636,s000188,0.34772545099258423,7,a00165,jazz
u00636,s000058,0.33467739820480347,8,a00010,edm
u00636,s000314,0.3310988247394562,9,a00133,edm
u00636,s000476,0.3093864619731903,10,a00184,indie
u00034,s000393,0.7400900721549988,1,a00079,edm
u00034,s000477,0.5141830444335938,2,a00015,latin
u00034,s000015,0.4681519865989685,3,a00156,edm
u00034,s000395,0.4103352725505829,4,a00007,edm
u00034,s000328,0.36150068044662476,5,a00129,edm
u00034,s000012,0.3482460379600525,6,a00032,edm
u00034,s000086,0.3272958993911743,7,a00030,rock
u00034,s000334,0.3098292648792267,8,a00035,hip-hop
u00034,s000301,0.3053644895553589,9,a00033,hip-hop
u00034,s000453,0.3027440309524536,10,a00152,jazz
u00007,s000005,0.6560434103012085,1,a00178,classical
u00007,s000327,0.5189008712768555,2,a00063,classical
u00007,s000375,0.42576390504837036,3,a00171,classical
u00007,s000461,0.39549800753593445,4,a00054,classical
u00007,s000163,0.3625417947769165,5,a00048,edm
u00007,s000040,0.35542210936546326,6,a00135,classical
u00007,s000235,0.32432663440704346,7,a00175,hip-hop
u00007,s000377,0.31365859508514404,8,a00101,classical
u00007,s000019,0.31119298934936523,9,a00154,classical
u00007,s000437,0.29403358697891235,10,a00151,classical
u00025,s000015,0.849179744720459,1,a00156,edm
u00025,s000000,0.6386129856109619,2,a00178,edm
u00025,s000287,0.5387933254241943,3,a00185,edm
u00025,s000264,0.39892691373825073,4,a00136,edm
u00025,s000325,0.36992716789245605,5,a00121,rock
u00025,s000459,0.3595088720321655,6,a00125,jazz
u00025,s000482,0.35486477613449097,7,a00152,edm
u00025,s000428,0.3505360186100006,8,a00081,edm
u00025,s000293,0.3189399242401123,9,a00069,rock
u00025,s000361,0.3134729266166687,10,a00193,edm
u00620,s000006,0.4881179928779602,1,a00199,hip-hop
u00620,s000008,0.3906877338886261,2,a00191,hip-hop
u00620,s000449,0.3672417402267456,3,a00014,hip-hop
u00620,s000158,0.35493800044059753,4,a00117,hip-hop
u00620,s000080,0.3431178331375122,5,a00119,jazz
u00620,s000288,0.3067849278450012,6,a00028,hip-hop
u00620,s000341,0.29194554686546326,7,a00010,latin
u00620,s000358,0.2883278429508209,8,a00189,hip-hop
u00620,s000202,0.27164536714553833,9,a00123,hip-hop
u00620,s000388,0.2673899531364441,10,a00056,indie
u00997,s000385,0.6157125234603882,1,a00188,hip-hop
u00997,s000006,0.5994412899017334,2,a00199,hip-hop
u00997,s000398,0.49069809913635254,3,a00117,hip-hop
u00997,s000301,0.43505993485450745,4,a00033,hip-hop
u00997,s000126,0.4129362404346466,5,a00129,hip-hop
u00997,s000334,0.39809003472328186,6,a00035,hip-hop
u00997,s000114,0.3882911503314972,7,a00136,indie
u00997,s000341,0.3809276819229126,8,a00010,latin
u00997,s000184,0.36737650632858276,9,a00174,latin
u00997,s000060,0.363172709941864,10,a00103,rock
u00601,s000358,0.6003863215446472,1,a00189,hip-hop
u00601,s000348,0.5186946392059326,2,a00054,latin
u00601,s000372,0.5151869654655457,3,a00034,latin
u00601,s000447,0.5129765272140503,4,a00107,latin
u00601,s000249,0.5087949633598328,5,a00081,hip-hop
u00601,s000334,0.4924713969230652,6,a00035,hip-hop
u00601,s000193,0.43097183108329773,7,a00007,latin
u00601,s000225,0.4276399612426758,8,a00077,edm
u00601,s000118,0.4186599850654602,9,a00153,classical
u00601,s000356,0.367022305727005,10,a00147,hip-hop
u00552,s000068,0.8072037100791931,1,a00106,classical
u00552,s000232,0.5872921943664551,2,a00181,classical
u00552,s000407,0.5222762227058411,3,a00108,classical
u00552,s000013,0.4671541452407837,4,a00154,jazz
u00552,s000005,0.4441043734550476,5,a00178,classical
u00552,s000010,0.44066187739372253,6,a00110,classical
u00552,s000161,0.42277806997299194,7,a00188,classical
u00552,s000014,0.4062042832374573,8,a00163,classical
u00552,s000481,0.36900249123573303,9,a00157,classical
u00552,s000253,0.36638328433036804,10,a00196,pop
u00396,s000497,0.6365143060684204,1,a00152,latin
u00396,s000392,0.535147488117218,2,a00061,latin
u00396,s000496,0.47648873925209045,3,a00036,latin
u00396,s000036,0.4656042754650116,4,a00179,latin
u00396,s000224,0.4282079339027405,5,a00087,rock
u00396,s000092,0.3989674746990204,6,a00040,latin
u00396,s000424,0.38471269607543945,7,a00114,latin
u00396,s000053,0.3518533706665039,8,a00025,indie
u00396,s000454,0.34716594219207764,9,a00140,rock
u00396,s000245,0.3454858362674713,10,a00146,latin
u00265,s000137,0.5778555274009705,1,a00151,pop
u00265,s000156,0.48180249333381653,2,a00176,pop
u00265,s000094,0.48129984736442566,3,a00150,pop
u00265,s000022,0.3892466425895691,4,a00195,pop
u00265,s000269,0.3628315329551697,5,a00107,pop
u00265,s000411,0.35824140906333923,6,a00009,pop
u00265,s000304,0.34670692682266235,7,a00152,pop
u00265,s000330,0.3392406105995178,8,a00106,edm
u00265,s000497,0.3122927248477936,9,a00152,latin
u00265,s000318,0.30763477087020874,10,a00052,pop
u00936,s000015,0.6190731525421143,1,a00156,edm
u00936,s000132,0.5610202550888062,2,a00170,edm
u00936,s000434,0.4230004549026489,3,a00016,hip-hop
u00936,s000084,0.42047998309135437,4,a00105,edm
u00936,s000393,0.4065720736980438,5,a00079,edm
u00936,s000025,0.34205755591392517,6,a00009,edm
u00936,s000428,0.3418178856372833,7,a00081,edm
u00936,s000355,0.34052759408950806,8,a00035,hip-hop
u00936,s000220,0.32793599367141724,9,a00007,rock
u00936,s000167,0.31363123655319214,10,a00178,edm
u00048,s000015,0.7720668315887451,1,a00156,edm
u00048,s000285,0.7551316022872925,2,a00003,edm
u00048,s000494,0.6209042072296143,3,a00145,edm
u00048,s000391,0.6109998226165771,4,a00011,edm
u00048,s000025,0.5170217156410217,5,a00009,edm
u00048,s000425,0.5123003721237183,6,a00175,edm
u00048,s000454,0.4966468811035156,7,a00140,rock
u00048,s000338,0.45976418256759644,8,a00148,edm
u00048,s000449,0.3980242609977722,9,a00014,hip-hop
u00048,s000361,0.3946487605571747,10,a00193,edm
u00610,s000011,0.6106057167053223,1,a00156,classical
u00610,s000206,0.5157676935195923,2,a00177,classical
u00610,s000291,0.4965915083885193,3,a00036,classical
u00610,s000204,0.4096071422100067,4,a00054,classical
u00610,s000316,0.39880168437957764,5,a00097,pop
u00610,s000292,0.37544554471969604,6,a00074,hip-hop
u00610,s000278,0.36617767810821533,7,a00013,classical
u00610,s000034,0.35834914445877075,8,a00046,rock
u00610,s000415,0.3576763868331909,9,a00150,hip-hop
u00610,s000028,0.3297499418258667,10,a00073,classical
u00155,s000369,0.46462687849998474,1,a00041,pop
u00155,s000327,0.4144476652145386,2,a00063,classical
u00155,s000471,0.4135094881057739,3,a00038,pop
u00155,s000307,0.39462584257125854,4,a00086,latin
u00155,s000095,0.3332933783531189,5,a00000,pop
u00155,s000269,0.3209989368915558,6,a00107,pop
u00155,s000034,0.32016056776046753,7,a00046,rock
u00155,s000063,0.3096884489059448,8,a00199,classical
u00155,s000272,0.3039700388908386,9,a00157,jazz
u00155,s000019,0.30390864610671997,10,a00154,classical
u00928,s000494,0.5873614549636841,1,a00145,edm
u00928,s000329,0.5479776859283447,2,a00053,classical
u00928,s000012,0.5359997153282166,3,a00032,edm
u00928,s000344,0.5046463012695312,4,a00186,indie
u00928,s000157,0.47888895869255066,5,a00147,rock
u00928,s000098,0.47307053208351135,6,a00148,edm
u00928,s000033,0.4570206105709076,7,a00158,edm
u00928,s000338,0.45116040110588074,8,a00148,edm
u00928,s000225,0.4490770101547241,9,a00077,edm
u00928,s000491,0.4365440607070923,10,a00119,indie
u00558,s000227,0.5930019617080688,1,a00119,latin
u00558,s000170,0.5329782962799072,2,a00061,latin
u00558,s000237,0.49894407391548157,3,a00073,latin
u00558,s000156,0.3756534457206726,4,a00176,pop
u00558,s000348,0.37490054965019226,5,a00054,latin
u00558,s000405,0.34368300437927246,6,a00058,latin
u00558,s000018,0.3328287601470947,7,a00096,latin
u00558,s000153,0.32610762119293213,8,a00080,pop
u00558,s000449,0.31938397884368896,9,a00014,hip-hop
u00558,s000186,0.3103599548339844,10,a00112,latin
u00125,s000392,0.647426426410675,1,a00061,latin
u00125,s000288,0.5322266221046448,2,a00028,hip-hop
u00125,s000425,0.4781107008457184,3,a00175,edm
u00125,s000070,0.459771990776062,4,a00140,classical
u00125,s000160,0.4534120559692383,5,a00062,latin
u00125,s000158,0.43506258726119995,6,a00117,hip-hop
u00125,s000391,0.43406468629837036,7,a00011,edm
u00125,s000364,0.42568284273147583,8,a00016,latin
u00125,s000434,0.4011581838130951,9,a00016,hip-hop
u00125,s000181,0.4005851447582245,10,a00000,latin
u00030,s000005,0.7465194463729858,1,a00178,classical
u00030,s000166,0.6197094917297363,2,a00140,classical
u00030,s000011,0.6131601333618164,3,a00156,classical
u00030,s000171,0.5744749307632446,4,a00031,jazz
u00030,s000232,0.5725693702697754,5,a00181,classical
u00030,s000081,0.49912717938423157,6,a00036,classical
u00030,s000072,0.4438472390174866,7,a00189,pop
u00030,s000248,0.43122291564941406,8,a00187,pop
u00030,s000192,0.41149473190307617,9,a00128,classical
u00030,s000068,0.3676305115222931,10,a00106,classical
u00771,s000081,0.6188068389892578,1,a00036,classical
u00771,s000442,0.573271632194519,2,a00130,hip-hop
u00771,s000394,0.48802006244659424,3,a00082,classical
u00771,s000218,0.4709756374359131,4,a00096,classical
u00771,s000206,0.4203833341598511,5,a00177,classical
u00771,s000255,0.4136502146720886,6,a00010,pop
u00771,s000268,0.375681072473526,7,a00085,classical
u00771,s000412,0.36920857429504395,8,a00015,classical
u00771,s000473,0.36871635913848877,9,a00028,pop
u00771,s000316,0.35399025678634644,10,a00097,pop
u00124,s000007,0.5438938140869141,1,a00041,classical
u00124,s000437,0.4856121838092804,2,a00151,classical
u00124,s000195,0.47240176796913147,3,a00054,classical
u00124,s000082,0.4342079758644104,4,a00071,classical
u00124,s000291,0.42742133140563965,5,a00036,classical
u00124,s000102,0.4143962264060974,6,a00181,hip-hop
u00124,s000279,0.4132065773010254,7,a00008,hip-hop
u00124,s000356,0.355554461479187,8,a00147,hip-hop
u00124,s000287,0.3056000769138336,9,a00185,edm
u00124,s000481,0.29487743973731995,10,a00157,classical
u00086,s000025,0.7006111145019531,1,a00009,edm
u00086,s000363,0.575215220451355,2,a00039,edm
u00086,s000465,0.5205560922622681,3,a00012,edm
u00086,s000328,0.4971519708633423,4,a00129,edm
u00086,s000084,0.49261635541915894,5,a00105,edm
u00086,s000097,0.48847392201423645,6,a00100,edm
u00086,s000428,0.48739689588546753,7,a00081,edm
u00086,s000144,0.4424954056739807,8,a00176,hip-hop
u00086,s000320,0.4024772644042969,9,a00137,latin
u00086,s000298,0.3913615047931671,10,a00099,classical
u00853,s000013,0.8485518097877502,1,a00154,jazz
u00853,s000422,0.6575063467025757,2,a00006,jazz
u00853,s000427,0.5947173833847046,3,a00058,jazz
u00853,s000382,0.5590608716011047,4,a00043,jazz
u00853,s000229,0.5410075187683105,5,a00143,jazz
u00853,s000175,0.4916490912437439,6,a00172,indie
u00853,s000439,0.406799852848053,7,a00187,jazz
u00853,s000037,0.37529757618904114,8,a00183,indie
u00853,s000443,0.35958680510520935,9,a00036,jazz
u00853,s000453,0.3505769968032837,10,a00152,jazz
u00382,s000090,0.6961279511451721,1,a00028,hip-hop
u00382,s000309,0.5583158731460571,2,a00105,hip-hop
u00382,s000415,0.5058983564376831,3,a00150,hip-hop
u00382,s000102,0.4892047941684723,4,a00181,hip-hop
u00382,s000372,0.40933626890182495,5,a00034,latin
u00382,s000185,0.39138954877853394,6,a00193,hip-hop
u00382,s000358,0.38714396953582764,7,a00189,hip-hop
u00382,s000381,0.37573301792144775,8,a00100,hip-hop
u00382,s000459,0.3707736134529114,9,a00125,jazz
u00382,s000105,0.37076279520988464,10,a00062,hip-hop
u00908,s000020,0.5789803862571716,1,a00182,indie
u00908,s000226,0.4743686020374298,2,a00031,indie
u00908,s000486,0.4512406587600708,3,a00064,indie
u00908,s000395,0.44855576753616333,4,a00007,edm
u00908,s000277,0.44375526905059814,5,a00114,indie
u00908,s000116,0.3894760012626648,6,a00056,indie
u00908,s000137,0.37693601846694946,7,a00151,pop
u00908,s000388,0.3753378689289093,8,a00056,indie
u00908,s000223,0.36314672231674194,9,a00095,indie
u00908,s000089,0.36193886399269104,10,a00050,pop
u00658,s000083,0.6724675893783569,1,a00126,hip-hop
u00658,s000334,0.6072579026222229,2,a00035,hip-hop
u00658,s000267,0.4858580231666565,3,a00098,hip-hop
u00658,s000081,0.4336244761943817,4,a00036,classical
u00658,s000185,0.3391040563583374,5,a00193,hip-hop
u00658,s000183,0.3369796574115753,6,a00114,hip-hop
u00658,s000448,0.3311651349067688,7,a00038,edm
u00658,s000459,0.3269287943840027,8,a00125,jazz
u00658,s000140,0.32337480783462524,9,a00179,edm
u00658,s000294,0.32267096638679504,10,a00145,hip-hop
u00757,s000045,0.5733041763305664,1,a00075,jazz
u00757,s000427,0.33877283334732056,2,a00058,jazz
u00757,s000400,0.32033196091651917,3,a00199,jazz
u00757,s000169,0.3140172064304352,4,a00183,jazz
u00757,s000190,0.3003401756286621,5,a00062,jazz
u00757,s000346,0.2543647587299347,6,a00053,jazz
u00757,s000080,0.2474067360162735,7,a00119,jazz
u00757,s000444,0.24469827115535736,8,a00170,jazz
u00757,s000401,0.22793443500995636,9,a00024,jazz
u00757,s000345,0.21853220462799072,10,a00038,jazz
u00528,s000270,0.5944257974624634,1,a00023,pop
u00528,s000050,0.517586886882782,2,a00114,pop
u00528,s000016,0.4818786382675171,3,a00037,pop
u00528,s000435,0.478133887052536,4,a00013,pop
u00528,s000264,0.4644638001918793,5,a00136,edm
u00528,s000393,0.4501219391822815,6,a00079,edm
u00528,s000286,0.3989635705947876,7,a00153,pop
u00528,s000439,0.38159504532814026,8,a00187,jazz
u00528,s000197,0.3594672381877899,9,a00130,jazz
u00528,s000102,0.3556314706802368,10,a00181,hip-hop
u00694,s000409,0.6669286489486694,1,a00046,pop
u00694,s000235,0.4722951650619507,2,a00175,hip-hop
u00694,s000253,0.413992315530777,3,a00196,pop
u00694,s000196,0.3658491373062134,4,a00102,pop
u00694,s000127,0.364563524723053,5,a00134,pop
u00694,s000022,0.34333494305610657,6,a00195,pop
u00694,s000234,0.342881441116333,7,a00054,pop
u00694,s000184,0.32483431696891785,8,a00174,latin
u00694,s000398,0.32482290267944336,9,a00117,hip-hop
u00694,s000485,0.32470864057540894,10,a00132,indie
u00760,s000288,0.6443817615509033,1,a00028,hip-hop
u00760,s000355,0.566256046295166,2,a00035,hip-hop
u00760,s000376,0.5582441091537476,3,a00178,hip-hop
u00760,s000083,0.4505636394023895,4,a00126,hip-hop
u00760,s000493,0.41014301776885986,5,a00067,pop
u00760,s000415,0.38695603609085083,6,a00150,hip-hop
u00760,s000309,0.3655577003955841,7,a00105,hip-hop
u00760,s000008,0.36488181352615356,8,a00191,hip-hop
u00760,s000006,0.3602224886417389,9,a00199,hip-hop
u00760,s000434,0.3514136075973511,10,a00016,hip-hop
u00848,s000097,0.5737352967262268,1,a00100,edm
u00848,s000368,0.5514621734619141,2,a00103,rock
u00848,s000352,0.5094884037971497,3,a00068,indie
u00848,s000359,0.4958035945892334,4,a00108,indie
u00848,s000114,0.46069759130477905,5,a00136,indie
u00848,s000409,0.44999706745147705,6,a00046,pop
u00848,s000184,0.4373435378074646,7,a00174,latin
u00848,s000070,0.43660250306129456,8,a00140,classical
u00848,s000056,0.42783957719802856,9,a00068,latin
u00848,s000485,0.33697372674942017,10,a00132,indie
u00646,s000437,0.42654263973236084,1,a00151,classical
u00646,s000277,0.4024958610534668,2,a00114,indie
u00646,s000124,0.38465821743011475,3,a00074,edm
u00646,s000040,0.38049453496932983,4,a00135,classical
u00646,s000223,0.3790203034877777,5,a00095,indie
u00646,s000420,0.3703826367855072,6,a00078,rock
u00646,s000407,0.36286675930023193,7,a00108,classical
u00646,s000195,0.3596515357494354,8,a00054,classical
u00646,s000279,0.3434103727340698,9,a00008,hip-hop
u00646,s000384,0.34277093410491943,10,a00048,rock
u00941,s000007,0.5723836421966553,1,a00041,classical
u00941,s000160,0.442533016204834,2,a00062,latin
u00941,s000493,0.42552250623703003,3,a00067,pop
u00941,s000097,0.4191020727157593,4,a00100,edm
u00941,s000375,0.4145384132862091,5,a00171,classical
u00941,s000063,0.41193753480911255,6,a00199,classical
u00941,s000418,0.3901040554046631,7,a00134,classical
u00941,s000301,0.3864164650440216,8,a00033,hip-hop
u00941,s000105,0.385863333940506,9,a00062,hip-hop
u00941,s000380,0.3758430778980255,10,a00018,edm
u00991,s000008,0.7618718147277832,1,a00191,hip-hop
u00991,s000329,0.6462761163711548,2,a00053,classical
u00991,s000211,0.5689060091972351,3,a00056,hip-hop
u00991,s000277,0.4961290955543518,4,a00114,indie
u00991,s000241,0.4750174283981323,5,a00084,hip-hop
u00991,s000301,0.46121108531951904,6,a00033,hip-hop
u00991,s000202,0.44399702548980713,7,a00123,hip-hop
u00991,s000152,0.404981791973114,8,a00198,hip-hop
u00991,s000213,0.3947792649269104,9,a00186,edm
u00991,s000000,0.3816004991531372,10,a00178,edm
u00379,s000238,0.4742550253868103,1,a00006,rock
u00379,s000004,0.45011499524116516,2,a00134,rock
u00379,s000157,0.4195291996002197,3,a00147,rock
u00379,s000243,0.3944266438484192,4,a00111,indie
u00379,s000499,0.38739606738090515,5,a00192,indie
u00379,s000035,0.3725118637084961,6,a00108,pop
u00379,s000440,0.3351629674434662,7,a00044,rock
u00379,s000309,0.3270215392112732,8,a00105,hip-hop
u00379,s000320,0.31592440605163574,9,a00137,latin
u00379,s000290,0.30285829305648804,10,a00097,rock
u00294,s000026,0.6116198301315308,1,a00004,pop
u00294,s000072,0.5753761529922485,2,a00189,pop
u00294,s000442,0.517569899559021,3,a00130,hip-hop
u00294,s000194,0.48957887291908264,4,a00156,pop
u00294,s000209,0.4520390033721924,5,a00007,classical
u00294,s000265,0.44297289848327637,6,a00052,jazz
u00294,s000484,0.3982062339782715,7,a00083,indie
u00294,s000050,0.34164339303970337,8,a00114,pop
u00294,s000374,0.3321632444858551,9,a00107,jazz
u00294,s000441,0.3242679536342621,10,a00097,pop
u00232,s000090,0.6206064224243164,1,a00028,hip-hop
u00232,s000415,0.5330950617790222,2,a00150,hip-hop
u00232,s000309,0.4661230444908142,3,a00105,hip-hop
u00232,s000241,0.419433057308197,4,a00084,hip-hop
u00232,s000358,0.4101523160934448,5,a00189,hip-hop
u00232,s000410,0.39639949798583984,6,a00031,hip-hop
u00232,s000211,0.3652323782444,7,a00056,hip-hop
u00232,s000433,0.3459961414337158,8,a00102,hip-hop
u00232,s000138,0.3150521516799927,9,a00024,hip-hop
u00232,s000356,0.30762767791748047,10,a00147,hip-hop
u00182,s000015,0.749565839767456,1,a00156,edm
u00182,s000076,0.6820808053016663,2,a00170,edm
u00182,s000438,0.501185417175293,3,a00107,latin
u00182,s000303,0.4340512156486511,4,a00164,edm
u00182,s000449,0.3999599516391754,5,a00014,hip-hop
u00182,s000146,0.38240984082221985,6,a00062,indie
u00182,s000393,0.3790583312511444,7,a00079,edm
u00182,s000264,0.3657565116882324,8,a00136,edm
u00182,s000207,0.3313918113708496,9,a00134,edm
u00182,s000153,0.3152535855770111,10,a00080,pop
u00013,s000013,0.5379185676574707,1,a00154,jazz
u00013,s000272,0.4597158432006836,2,a00157,jazz
u00013,s000017,0.4479890465736389,3,a00184,jazz
u00013,s000229,0.4069606065750122,4,a00143,jazz
u00013,s000179,0.3894808292388916,5,a00018,jazz
u00013,s000172,0.3894311487674713,6,a00157,jazz
u00013,s000198,0.3833451271057129,7,a00031,jazz
u00013,s000346,0.37271618843078613,8,a00053,jazz
u00013,s000443,0.3597413897514343,9,a00036,jazz
u00013,s000382,0.34766852855682373,10,a00043,jazz
u00058,s000463,0.5564857721328735,1,a00033,jazz
u00058,s000188,0.40222102403640747,2,a00165,jazz
u00058,s000191,0.3522026836872101,3,a00131,jazz
u00058,s000497,0.34033605456352234,4,a00152,latin
u00058,s000172,0.32093945145606995,5,a00157,jazz
u00058,s000027,0.31496256589889526,6,a00122,jazz
u00058,s000190,0.30896127223968506,7,a00062,jazz
u00058,s000245,0.29827529191970825,8,a00146,latin
u00058,s000148,0.2903291583061218,9,a00153,jazz
u00058,s000399,0.28421470522880554,10,a00197,classical
u00560,s000385,0.5067412853240967,1,a00188,hip-hop
u00560,s000376,0.4455415606498718,2,a00178,hip-hop
u00560,s000288,0.384755402803421,3,a00028,hip-hop
u00560,s000152,0.3594003915786743,4,a00198,hip-hop
u00560,s000356,0.29633939266204834,5,a00147,hip-hop
u00560,s000105,0.2958570420742035,6,a00062,hip-hop
u00560,s000468,0.27432480454444885,7,a00159,hip-hop
u00560,s000320,0.27403098344802856,8,a00137,latin
u00560,s000244,0.26473498344421387,9,a00124,indie
u00560,s000185,0.2616715431213379,10,a00193,hip-hop
u00342,s000443,0.6150088906288147,1,a00036,jazz
u00342,s000229,0.5657614469528198,2,a00143,jazz
u00342,s000179,0.5079219937324524,3,a00018,jazz
u00342,s000017,0.4617193937301636,4,a00184,jazz
u00342,s000401,0.4445383548736572,5,a00024,jazz
u00342,s000272,0.44350630044937134,6,a00157,jazz
u00342,s000498,0.42081499099731445,7,a00175,jazz
u00342,s000453,0.39268526434898376,8,a00152,jazz
u00342,s000296,0.3754956126213074,9,a00084,jazz
u00342,s000139,0.3704994320869446,10,a00198,rock
u00176,s000427,0.9606797695159912,1,a00058,jazz
u00176,s000099,0.6553861498832703,2,a00089,jazz
u00176,s000273,0.625507116317749,3,a00119,jazz
u00176,s000013,0.45962998270988464,4,a00154,jazz
u00176,s000089,0.4518905282020569,5,a00050,pop
u00176,s000242,0.42274904251098633,6,a00146,indie
u00176,s000171,0.4159354865550995,7,a00031,jazz
u00176,s000149,0.40233170986175537,8,a00155,rock
u00176,s000027,0.39254045486450195,9,a00122,jazz
u00176,s000310,0.381005197763443,10,a00085,jazz
u00740,s000037,0.615888774394989,1,a00183,indie
u00740,s000089,0.3704286813735962,2,a00050,pop
u00740,s000020,0.3597184419631958,3,a00182,indie
u00740,s000324,0.3186303377151489,4,a00189,classical
u00740,s000368,0.30840569734573364,5,a00103,rock
u00740,s000485,0.3010820150375366,6,a00132,indie
u00740,s000116,0.28903728723526,7,a00056,indie
u00740,s000226,0.2874661982059479,8,a00031,indie
u00740,s000427,0.27929791808128357,9,a00058,jazz
u00740,s000423,0.2768649458885193,10,a00136,indie
u00951,s000104,0.606050431728363,1,a00000,edm
u00951,s000356,0.4759678244590759,2,a00147,hip-hop
u00951,s000183,0.4502531886100769,3,a00114,hip-hop
u00951,s000433,0.4335782527923584,4,a00102,hip-hop
u00951,s000383,0.41158390045166016,5,a00186,hip-hop
u00951,s000170,0.40697115659713745,6,a00061,latin
u00951,s000361,0.3932065963745117,7,a00193,edm
u00951,s000398,0.38830479979515076,8,a00117,hip-hop
u00951,s000347,0.38731324672698975,9,a00097,indie
u00951,s000315,0.36640557646751404,10,a00167,hip-hop
u00803,s000224,0.5428998470306396,1,a00087,rock
u00803,s000293,0.5356385111808777,2,a00069,rock
u00803,s000086,0.5087093710899353,3,a00030,rock
u00803,s000492,0.4466340243816376,4,a00157,indie
u00803,s000194,0.44000786542892456,5,a00156,pop
u00803,s000236,0.43554162979125977,6,a00006,rock
u00803,s000368,0.42812734842300415,7,a00103,rock
u00803,s000282,0.42210251092910767,8,a00024,rock
u00803,s000085,0.40321576595306396,9,a00091,rock
u00803,s000438,0.3810531497001648,10,a00107,latin
u00251,s000317,0.43878379464149475,1,a00011,latin
u00251,s000301,0.3935175836086273,2,a00033,hip-hop
u00251,s000430,0.3665975332260132,3,a00166,rock
u00251,s000258,0.35887572169303894,4,a00118,latin
u00251,s000363,0.3451104164123535,5,a00039,edm
u00251,s000003,0.3291938304901123,6,a00066,rock
u00251,s000465,0.32875093817710876,7,a00012,edm
u00251,s000026,0.3258790969848633,8,a00004,pop
u00251,s000141,0.3164110779762268,9,a00197,rock
u00251,s000038,0.3120579123497009,10,a00014,rock
u00557,s000015,0.7774487733840942,1,a00156,edm
u00557,s000132,0.6403979063034058,2,a00170,edm
u00557,s000448,0.6354271173477173,3,a00038,edm
u00557,s000408,0.5590280294418335,4,a00025,indie
u00557,s000033,0.4929783344268799,5,a00158,edm
u00557,s000380,0.47811633348464966,6,a00018,edm
u00557,s000317,0.47560209035873413,7,a00011,latin
u00557,s000363,0.46490368247032166,8,a00039,edm
u00557,s000097,0.4642521142959595,9,a00100,edm
u00557,s000482,0.40415239334106445,10,a00152,edm
u00386,s000400,0.6958935260772705,1,a00199,jazz
u00386,s000045,0.5101127028465271,2,a00075,jazz
u00386,s000315,0.456079363822937,3,a00167,hip-hop
u00386,s000394,0.4421326518058777,4,a00082,classical
u00386,s000099,0.43874651193618774,5,a00089,jazz
u00386,s000272,0.4199352562427521,6,a00157,jazz
u00386,s000188,0.4047837555408478,7,a00165,jazz
u00386,s000366,0.3882240653038025,8,a00060,jazz
u00386,s000229,0.3537372350692749,9,a00143,jazz
u00386,s000080,0.32610946893692017,10,a00119,jazz
u00857,s000443,0.5836461782455444,1,a00036,jazz
u00857,s000229,0.579229474067688,2,a00143,jazz
u00857,s000366,0.4654199779033661,3,a00060,jazz
u00857,s000453,0.4200417995452881,4,a00152,jazz
u00857,s000459,0.419877827167511,5,a00125,jazz
u00857,s000374,0.3862212598323822,6,a00107,jazz
u00857,s000498,0.3722136914730072,7,a00175,jazz
u00857,s000179,0.36149877309799194,8,a00018,jazz
u00857,s000148,0.3400495648384094,9,a00153,jazz
u00857,s000296,0.3248148560523987,10,a00084,jazz
u00794,s000236,0.6181882619857788,1,a00006,rock
u00794,s000393,0.5883966088294983,2,a00079,edm
u00794,s000299,0.5422397255897522,3,a00040,pop
u00794,s000278,0.517167866230011,4,a00013,classical
u00794,s000003,0.5057181715965271,5,a00066,rock
u00794,s000032,0.4948353171348572,6,a00140,rock
u00794,s000430,0.4879874587059021,7,a00166,rock
u00794,s000049,0.4473361670970917,8,a00094,rock
u00794,s000087,0.4272681474685669,9,a00121,latin
u00794,s000279,0.37545686960220337,10,a00008,hip-hop
u00483,s000000,0.6504643559455872,1,a00178,edm
u00483,s000084,0.5705482959747314,2,a00105,edm
u00483,s000202,0.5687844753265381,3,a00123,hip-hop
u00483,s000287,0.4983680248260498,4,a00185,edm
u00483,s000176,0.48556989431381226,5,a00029,indie
u00483,s000393,0.46850135922431946,6,a00079,edm
u00483,s000414,0.44421496987342834,7,a00144,pop
u00483,s000285,0.43836280703544617,8,a00003,edm
u00483,s000033,0.41417646408081055,9,a00158,edm
